,0,1,2
0,time[s],Point: 0,Point: 3
1,0.0,24.641813579921198,24.63449975099957
2,0.08333333333333333,24.734693916379417,24.711151810419445
3,0.16666666666666666,24.827513547916162,24.787780151976044
4,0.25,24.92027306802624,24.86438298801531
5,0.3333333333333333,25.01297304040229,24.940958872585334
6,0.4166666666666667,25.105614000242443,25.017506632852637
7,0.5,25.19819645550357,25.094025314344048
8,0.5833333333333334,25.290720888102328,25.170514137226267
9,0.6666666666666666,25.383187755066157,25.24697246139723
10,0.75,25.475597489636314,25.323399758612478
11,0.8333333333333334,25.567950502324774,25.39979559022778
12,0.9166666666666666,25.660247181927048,25.47615958942572
13,1.0,25.752487896492624,25.552491447021886
14,1.0833333333333333,25.84467299425479,25.628790900128983
15,1.1666666666666667,25.9368028045215,25.70505772310259
16,1.25,26.0288776385289,25.781291720308552
17,1.3333333333333333,26.120897790259,25.857492720344663
18,1.4166666666666667,26.212863537223047,25.933660571423474
19,1.5,26.30477514121186,26.009795137682158
20,1.5833333333333333,26.39663284901468,26.085896296232516
21,1.6666666666666667,26.488436893107615,26.16196393480198
22,1.75,26.580187492313126,26.23799794984644
23,1.8333333333333333,26.67188485243158,26.31399824503983
24,1.9166666666666667,26.763529166846173,26.38996473006465
25,2.0,26.855120617102102,26.465897319642597
26,2.0833333333333335,26.946659373461348,26.541795932757168
27,2.1666666666666665,27.038145595433782,26.617660492029454
28,2.25,27.129579432285727,26.693490923216295
29,2.3333333333333335,27.220961023526865,26.769287154806243
30,2.4166666666666665,27.312290499376417,26.84504911769357
31,2.5,27.40356798120939,26.920776744914765
32,2.5833333333333335,27.49479358198375,26.996469971434834
33,2.6666666666666665,27.58596740664928,27.07212873397352
34,2.75,27.67708955253899,27.14775297086343
35,2.8333333333333335,27.768160109743565,27.223342621933533
36,2.9166666666666665,27.859179161469832,27.298897628413307
37,3.0,27.95014678438372,27.374417932853003
38,3.0833333333333335,28.041063048938412,27.449903479057138
39,3.1666666666666665,28.131928019688267,27.525354212028454
40,3.25,28.222741755589237,27.600770077920323
41,3.3333333333333335,28.313504310286095,27.676151023995914
42,3.4166666666666665,28.404215732387268,27.75149699859285
43,3.5,28.494876065727674,27.826807951092217
44,3.5833333333333335,28.58548534962004,27.902083831891197
45,3.6666666666666665,28.676043619095203,27.977324592378505
46,3.75,28.7665509051319,28.052530184912236
47,3.8333333333333335,28.85700723487646,28.12770056279958
48,3.9166666666666665,28.947412631852735,28.202835680278174
49,4.0,29.037767116162808,28.277935492498624
50,4.083333333333333,29.128070704678798,28.35299995550824
51,4.166666666666667,29.21832341122613,28.42802902623554
52,4.25,29.308525246758602,28.50302266247558
53,4.333333333333333,29.39867621952572,28.577980822875922
54,4.416666666666667,29.488776335232398,28.65290346692309
55,4.5,29.57882559719164,28.727790554929545
56,4.583333333333333,29.668824006470153,28.802642048021056
57,4.666666666666667,29.75877156202755,28.877457908124438
58,4.75,29.84866826084908,28.952238097955632
59,4.833333333333333,29.938514098072453,29.026982581007996
60,4.916666666666667,30.028309067108715,29.101691321541004
61,5.0,30.11805315975772,29.176364284569065
62,5.083333333333333,30.207746366318183,29.25100143585059
63,5.166666666666667,30.297388675692694,29.325602741877333
64,5.25,30.386980075487816,29.4001681698639
65,5.333333333333333,30.476520552109594,29.47469768773741
66,5.416666666666667,30.56601009085448,29.549191264127376
67,5.5,30.655448675996062,29.623648868355794
68,5.583333333333333,30.74483629086769,29.69807047042729
69,5.666666666666667,30.83417291794111,29.772456041019545
70,5.75,30.923458538901446,29.846805551473846
71,5.833333333333333,31.01269313471847,29.921118973785724
72,5.916666666666667,31.10187668571453,29.995396280595816
73,6.0,31.19100917162916,30.06963744518086
74,6.083333333333333,31.28009057168046,30.143842441444793
75,6.166666666666667,31.36912086462359,30.21801124391002
76,6.25,31.45810002880624,30.292143827708788
77,6.333333333333333,31.547028042221484,30.36624016857478
78,6.416666666666667,31.63590488255784,30.440300242834706
79,6.5,31.7247305272469,30.514324027400107
80,6.583333333333333,31.813504953508538,30.588311499759282
81,6.666666666666667,31.902228138393742,30.66226263796933
82,6.75,31.990900058825314,30.736177420648254
83,6.833333333333333,32.07952069163636,30.810055826967282
84,6.916666666666667,32.16809001360688,30.88389783664325
85,7.0,32.256608001498265,30.957703429931094
86,7.083333333333333,32.34507463208612,31.031472587616456
87,7.166666666666667,32.43348988219115,31.105205291008435
88,7.25,32.52185372870849,31.178901521932424
89,7.333333333333333,32.61016614863536,31.252561262723027
90,7.416666666666667,32.69842711909714,31.32618449621713
91,7.5,32.786636617372075,31.399771205747022
92,7.583333333333333,32.87479462091442,31.473321375133672
93,7.666666666666667,32.96290110737645,31.546834988680097
94,7.75,33.05095605462893,31.62031203116475
95,7.833333333333333,33.13895944078056,31.693752487835138
96,7.916666666666667,33.22691124419616,31.767156344401418
97,8.0,33.31481144351374,31.840523587030134
98,8.083333333333334,33.40266001766055,31.913854202338065
99,8.166666666666666,33.49045694586801,31.98714817738612
100,8.25,33.578202207685756,32.060405499673365
101,8.333333333333334,33.66589578299475,32.1336261571311
102,8.416666666666666,33.75353765201949,32.20681013811702
103,8.5,33.841127795339276,32.27995743140952
104,8.583333333333334,33.92866619389891,32.353068026202024
105,8.666666666666666,34.016152829018374,32.426141912097386
106,8.75,34.103587682401916,32.49917907910248
107,8.833333333333334,34.19097073614642,32.572179517622644
108,8.916666666666666,34.278301972749055,32.64514321845651
109,9.0,34.365581375114424,32.71807017279063
110,9.083333333333334,34.45280892656088,32.790960372194355
111,9.166666666666666,34.53998461082655,32.863813808614694
112,9.25,34.62710841207459,32.936630474371285
113,9.333333333333334,34.71418031489803,33.009410362151456
114,9.416666666666666,34.8012003043241,33.082153465005334
115,9.5,34.88816836581802,33.154859776340956
116,9.583333333333334,34.975084485286516,33.227529289919616
117,9.666666666666666,35.06194864908069,33.300161999851085
118,9.75,35.14876084399869,33.37275790058906
119,9.833333333333334,35.23552105728784,33.44531698692659
120,9.916666666666666,35.322229276646475,33.517839253991596
121,10.0,35.4088854902255,33.59032469724238
122,10.083333333333334,35.49548968662947,33.662773312463344
123,10.166666666666666,35.58204185491742,33.73518509576062
124,10.25,35.66854198460352,33.8075600435579
125,10.333333333333334,35.75499006565725,33.87989815259219
126,10.416666666666666,35.84138608850348,33.95219941990973
127,10.5,35.92773004402216,34.02446384286189
128,10.583333333333334,36.014021923547965,34.09669141910113
129,10.666666666666666,36.10026171886948,34.16888214657716
130,10.75,36.18644942222833,34.24103602353292
131,10.833333333333334,36.272585026318104,34.31315304850077
132,10.916666666666666,36.35866852428303,34.38523322029879
133,11.0,36.44469990971654,34.45727653802688
134,11.083333333333334,36.53067917665958,34.52928300106317
135,11.166666666666666,36.61660631959887,34.60125260906038
136,11.25,36.70248133346496,34.6731853619422
137,11.333333333333334,36.788304213630084,34.74508125989978
138,11.416666666666666,36.874074955906046,34.81694030338822
139,11.5,36.959793556541875,34.88876249312313
140,11.583333333333334,37.04546001222134,34.96054783007725
141,11.666666666666666,37.13107432006039,35.0322963154771
142,11.75,37.2166364776046,35.10400795079963
143,11.833333333333334,37.302146482826345,35.17568273776904
144,11.916666666666666,37.387604334121995,35.24732067835349
145,12.0,37.47301003030907,35.31892177476203
146,12.083333333333334,37.55836357062317,35.39048602944135
147,12.166666666666666,37.643664954714964,35.46201344507274
148,12.25,37.72891418264716,35.533504024569126
149,12.333333333333334,37.8141112548912,35.60495777107195
150,12.416666666666666,37.89925617232416,35.67637468794827
151,12.5,37.98434893622539,35.74775477878784
152,12.583333333333334,38.069389548273286,35.81909804740021
153,12.666666666666666,38.15437801054188,35.89040449781187
154,12.75,38.23931432549749,35.961674134263504
155,12.833333333333334,38.324198495995276,36.032906961207104
156,12.916666666666666,38.40903052527578,36.10410298330338
157,13.0,38.493810416961495,36.175262205418946
158,13.083333333333334,38.57853817505334,36.246384632623744
159,13.166666666666666,38.66321380392714,36.31747027018837
160,13.25,38.74783730833017,36.3885191235815
161,13.333333333333334,38.8324086933775,36.45953119846734
162,13.416666666666666,38.91692796454852,36.53050650070309
163,13.5,39.00139512768332,36.601445036336465
164,13.583333333333334,39.08581018897916,36.672346811603234
165,13.666666666666666,39.170173154986955,36.74321183292483
166,13.75,39.25448403260759,36.81404010690589
167,13.833333333333334,39.338742829088396,36.88483164033197
168,13.916666666666666,39.42294955201963,36.95558644016715
169,14.0,39.50710420933083,37.02630451355179
170,14.083333333333334,39.591206809287314,37.09698586780025
171,14.166666666666666,39.67525736048658,37.16763051039858
172,14.25,39.75925587185485,37.23823844900242
173,14.333333333333334,39.843202352643395,37.308809691434746
174,14.416666666666666,39.92709681242515,37.37934424568376
175,14.5,40.01093926109115,37.44984211990071
176,14.583333333333334,40.09472970884703,37.52030332239788
177,14.666666666666666,40.17846816620957,37.59072786164639
178,14.75,40.26215464400319,37.66111574627429
179,14.833333333333334,40.34578915335658,37.73146698506446
180,14.916666666666666,40.42937170569919,37.80178158695262
181,15.0,40.51290231275788,37.87205956102544
182,15.083333333333334,40.59638098655351,37.942300916518484
183,15.166666666666666,40.67980773939755,38.01250566281439
184,15.25,40.76318258388879,38.082673809440934
185,15.333333333333334,40.84650553290997,38.15280536606915
186,15.416666666666666,40.9297765996245,38.22290034251153
187,15.5,41.01299579747315,38.29295874872019
188,15.583333333333334,41.096163140170844,38.362980594785064
189,15.666666666666666,41.17927864170336,38.43296589093211
190,15.75,41.2623423163242,38.5029146475216
191,15.833333333333334,41.34535417855135,38.57282687504639
192,15.916666666666666,41.42831424316414,38.64270258413018
193,16.0,41.511222525200104,38.71254178552582
194,16.083333333333332,41.5940790399519,38.78234449011372
195,16.166666666666668,41.676883802964184,38.85211070890013
196,16.25,41.75963683003058,38.921840453015534
197,16.333333333333332,41.84233813719068,38.99153373371308
198,16.416666666666668,41.924987740726955,39.06119056236699
199,16.5,42.00758565716188,39.13081095047094
